dataset,model,kc,poison_rate,method,n,clean_acc_mean,clean_acc_std,clean_acc_ci95,clean_acc_mean_pct,clean_acc_std_pct,clean_acc_ci95_pct,valid_asr_mean,valid_asr_std,valid_asr_ci95,valid_asr_mean_pct,valid_asr_std_pct,valid_asr_ci95_pct,wrong_asr_mean,wrong_asr_std,wrong_asr_ci95,wrong_asr_mean_pct,wrong_asr_std_pct,wrong_asr_ci95_pct,single_leak_mean,single_leak_std,single_leak_ci95,single_leak_mean_pct,single_leak_std_pct,single_leak_ci95_pct,invalid_leak_mean,invalid_leak_std,invalid_leak_ci95,invalid_leak_mean_pct,invalid_leak_std_pct,invalid_leak_ci95_pct,csg_mean,csg_std,csg_ci95,csg_mean_pct,csg_std_pct,csg_ci95_pct
cifar10,resnet18,8,0.01,single,3,0.9430000000000001,0.0009539392014169686,0.0023697163450460052,94.30000000000001,0.09539392014169686,0.23697163450460051,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8984,0.0003411263512248536,0.0008474048335813161,89.84,0.03411263512248536,0.08474048335813161,0.8663732142857142,0.003587883521418308,0.008912796761257981,86.63732142857143,0.3587883521418308,0.8912796761257981,0.10160000000000002,0.0003411263512248536,0.0008474048335813161,10.160000000000002,0.03411263512248536,0.08474048335813161
cifar10,resnet18,8,0.01,wo_invalid,3,0.9363,0.0029816103031750658,0.0074067305961390655,93.63,0.29816103031750657,0.7406730596139065,0.9929675925925926,0.003508266619112845,0.008715017411740801,99.29675925925926,0.35082666191128453,0.8715017411740802,0.012703703703703703,0.006520938103130252,0.016198908258584725,1.2703703703703704,0.6520938103130253,1.6198908258584725,0.05255833333333334,0.0035590023034318672,0.008841051838493885,5.255833333333334,0.35590023034318674,0.8841051838493884,0.2802708333333333,0.03373092792248539,0.0837922701077294,28.02708333333333,3.3730927922485385,8.37922701077294,0.7126967592592592,0.030355015128212568,0.07540603782358048,71.26967592592592,3.035501512821257,7.540603782358048
cifar10,resnet18,8,0.05,full,3,0.9405333333333333,0.0010016652800877819,0.0024882744969105942,94.05333333333333,0.10016652800877819,0.2488274496910594,0.9998657407407409,5.7824055540686946e-05,0.00014364291702036815,99.98657407407408,0.005782405554068695,0.014364291702036815,0.0002962962962962963,0.00016972502573910518,0.0004216203370821628,0.02962962962962963,0.016972502573910517,0.04216203370821628,0.020808333333333335,0.0018921541680934292,0.0047003715255832315,2.0808333333333335,0.18921541680934292,0.4700371525583231,0.031891666666666665,0.0029382572478872417,0.007299035636574935,3.1891666666666665,0.29382572478872415,0.7299035636574935,0.9679740740740742,0.002994352522246457,0.007438384023066884,96.79740740740742,0.29943525222464573,0.7438384023066884
cifar10,resnet18,8,0.05,naive_dual,3,0.9371666666666667,0.0025696951829610446,0.006383476711936764,93.71666666666667,0.2569695182961045,0.6383476711936764,0.9996712962962963,0.0001312726562847933,0.00032609935601095785,99.96712962962962,0.013127265628479328,0.032609935601095784,0.0009629629629629629,0.00046259244432580727,0.0011491433361637193,0.09629629629629628,0.046259244432580726,0.11491433361637193,0.48571875000000003,0.014474292944734814,0.035956136956289714,48.571875000000006,1.4474292944734815,3.5956136956289715,0.8869946428571428,0.019445157458784938,0.0483044489561075,88.69946428571428,1.9445157458784939,4.83044489561075,0.11267665343915349,0.01941117161554599,0.048220023441248816,11.267665343915349,1.941117161554599,4.822002344124882
cifar10,resnet18,8,0.05,single,3,0.9415999999999999,0.0019672315572906037,0.004886874099394703,94.15999999999998,0.19672315572906038,0.4886874099394703,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8996229166666666,7.864410870077427e-05,0.00019536279623793277,89.96229166666666,0.007864410870077427,0.019536279623793278,0.9020636904761905,0.0045750140561472905,0.011364964949090735,90.20636904761905,0.4575014056147291,1.1364964949090735,0.09753065476190474,0.004132129963298372,0.010264779872069028,9.753065476190475,0.41321299632983716,1.0264779872069028
cifar10,resnet18,8,0.05,wo_invalid,3,0.9393333333333334,0.00032145502536639643,0.0007985385511743555,93.93333333333334,0.03214550253663964,0.07985385511743555,0.9996157407407407,0.0001181236187238219,0.0002934353359312988,99.96157407407406,0.01181236187238219,0.029343533593129884,0.0007777777777777778,0.00029397236789606565,0.0007302678453306224,0.07777777777777778,0.029397236789606564,0.07302678453306224,0.02839375,0.0009016477970915255,0.0022398172955559025,2.839375,0.09016477970915254,0.22398172955559026,0.23331904761904765,0.011184258641905932,0.02778323867137292,23.331904761904767,1.118425864190593,2.778323867137292,0.766296693121693,0.011256216271178003,0.027961991331902546,76.6296693121693,1.1256216271178003,2.7961991331902545
cifar10,vgg11,4,0.01,full,3,0.9047333333333333,0.0012662279942148686,0.0031454847122214286,90.47333333333333,0.12662279942148685,0.31454847122214286,0.984287037037037,0.004560323836959645,0.011328472421611453,98.4287037037037,0.45603238369596444,1.1328472421611453,0.008666666666666668,0.004364559853644968,0.010842167728038716,0.8666666666666668,0.43645598536449676,1.0842167728038716,0.040320833333333334,0.004030379427961259,0.010012017530037814,4.0320833333333335,0.4030379427961259,1.0012017530037813,0.05188611111111111,0.00508353369368344,0.0126281977579074,5.188611111111111,0.508353369368344,1.26281977579074,0.9324009259259259,0.004750273979536196,0.011800334734155964,93.24009259259259,0.47502739795361965,1.1800334734155964
cifar10,vgg11,4,0.01,naive_dual,3,0.9069333333333334,0.0019502136635080494,0.004844599307673308,90.69333333333334,0.19502136635080494,0.48445993076733074,0.9967592592592592,0.00022452510468485112,0.0005577512798033051,99.67592592592592,0.02245251046848511,0.055775127980330505,0.0030000000000000005,0.00048432210483785273,0.0012031228053072537,0.30000000000000004,0.04843221048378527,0.12031228053072536,0.5148166666666666,0.00752560559578648,0.018694640664955568,51.48166666666666,0.752560559578648,1.8694640664955569,0.8899888888888889,0.00472037790781551,0.01172606877495862,88.9988888888889,0.472037790781551,1.172606877495862,0.1067703703703703,0.004940398105033045,0.012272629244234001,10.67703703703703,0.49403981050330453,1.2272629244234001
cifar10,vgg11,4,0.01,single,3,0.9065,0.002946183972531243,0.0073187267121945,90.64999999999999,0.2946183972531243,0.73187267121945,0.9999907407407408,1.603750747746647e-05,3.9839377128750635e-05,99.99907407407407,0.001603750747746647,0.0039839377128750636,3.7037037037037037e-05,6.415002990995842e-05,0.0001593575085152324,0.003703703703703704,0.006415002990995842,0.01593575085152324,0.8962041666666666,0.0009406059660311549,0.002336594752203216,89.62041666666666,0.09406059660311548,0.2336594752203216,0.8758416666666667,0.0032546121120650006,0.008084904685004113,87.58416666666668,0.32546121120650007,0.8084904685004113,0.1037865740740741,0.0009502297615809989,0.002360501585659657,10.37865740740741,0.09502297615809989,0.23605015856596573
cifar10,vgg11,4,0.01,wo_invalid,3,0.9072333333333334,0.0028360771028540844,0.007045206084896405,90.72333333333334,0.28360771028540843,0.7045206084896405,0.9889259259259259,0.004567931473039726,0.011347370837295968,98.89259259259259,0.45679314730397264,1.1347370837295967,0.006333333333333333,0.003656551704867629,0.009083377985368245,0.6333333333333333,0.36565517048676294,0.9083377985368245,0.04455416666666667,0.0016982221095408385,0.00421861758539725,4.455416666666667,0.16982221095408384,0.42186175853972496,0.14971111111111113,0.04016629178017769,0.09977860015605916,14.971111111111114,4.016629178017769,9.977860015605916,0.8392148148148147,0.0359150339421508,0.08921789023784521,83.92148148148148,3.59150339421508,8.921789023784521
cifar10,vgg11,4,0.05,full,3,0.9061333333333333,0.002779088579612615,0.006903638745169987,90.61333333333333,0.2779088579612615,0.6903638745169987,0.9988981481481481,0.0004341990402849816,0.0010786102104182876,99.88981481481481,0.04341990402849816,0.10786102104182876,0.001,0.0003333333333333333,0.0008280459039479176,0.1,0.03333333333333333,0.08280459039479177,0.024233333333333332,0.0009664151971763131,0.002400708436604596,2.4233333333333333,0.09664151971763131,0.24007084366045958,0.030461111111111116,0.0009303648229074999,0.002311154342357355,3.0461111111111117,0.09303648229074998,0.2311154342357355,0.9684370370370371,0.0007517075896992279,0.0018673451718510226,96.84370370370371,0.0751707589699228,0.18673451718510226
cifar10,vgg11,4,0.05,naive_dual,3,0.9076000000000001,0.0015099668870541527,0.0037509656877665375,90.76,0.15099668870541527,0.37509656877665376,0.9995740740740741,0.00018495355884664703,0.0004594501104706686,99.9574074074074,0.018495355884664704,0.04594501104706686,0.0004444444444444444,0.00019245008972987527,0.00047807252554569725,0.04444444444444444,0.019245008972987525,0.047807252554569725,0.5043916666666667,0.009585082267948101,0.023810664332934724,50.439166666666665,0.9585082267948101,2.3810664332934723,0.8984805555555555,0.0014029812833681922,0.0034851987150258724,89.84805555555555,0.1402981283368192,0.34851987150258723,0.10109351851851851,0.0013594159890467478,0.0033769765244744,10.109351851851851,0.13594159890467478,0.33769765244744
cifar10,vgg11,4,0.05,single,3,0.9104333333333333,0.001078579312490904,0.0026793395453731618,91.04333333333334,0.10785793124909039,0.26793395453731617,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994,0.0006709368450160132,0.0016666995189697457,89.94,0.06709368450160132,0.16666995189697456,0.9033416666666666,0.011603827792777908,0.028825506221780255,90.33416666666666,1.1603827792777908,2.8825506221780253,0.09390138888888888,0.007080747485520435,0.017589551856824138,9.390138888888888,0.7080747485520434,1.7589551856824137
cifar10,vgg11,4,0.05,wo_invalid,3,0.9089333333333333,0.0038552993831002936,0.009577094588007394,90.89333333333333,0.38552993831002935,0.9577094588007394,0.9993518518518519,0.00010516496936668622,0.00026124426636867825,99.93518518518519,0.010516496936668621,0.026124426636867825,0.0008148148148148148,0.00039020939825380513,0.0009693338817181351,0.08148148148148147,0.03902093982538051,0.0969333881718135,0.029841666666666666,0.0016563482675250813,0.00411459719530612,2.9841666666666664,0.16563482675250812,0.41145971953061194,0.047405555555555555,0.0018476774710530614,0.004589885285167004,4.740555555555556,0.18476774710530613,0.4589885285167004,0.9519462962962963,0.0017475651786122497,0.004341192564095653,95.19462962962963,0.17475651786122498,0.4341192564095653
