baseline,dataset,model,kc,poison_rate,seed,baseline_clean_acc_pct,adaptive_clean_acc_pct,clean_acc_adaptive_improvement_pp,baseline_valid_asr_pct,adaptive_valid_asr_pct,valid_asr_adaptive_improvement_pp,baseline_wrong_asr_pct,adaptive_wrong_asr_pct,wrong_asr_adaptive_improvement_pp,baseline_single_leak_pct,adaptive_single_leak_pct,single_leak_adaptive_improvement_pp,baseline_invalid_leak_pct,adaptive_invalid_leak_pct,invalid_leak_adaptive_improvement_pp,baseline_csg_pct,adaptive_csg_pct,csg_adaptive_improvement_pp
full,cifar10,vgg11,8,0.05,2,90.53,90.02,-0.5099999999999993,99.90416666666667,99.92916666666666,0.024999999999986144,0.14444444444444443,0.14444444444444443,0.0,4.855625,4.635,0.220625,7.441428571428571,6.892678571428572,0.5487499999999992,92.46273809523811,93.03648809523808,0.573749999999984
naive_dual,cifar10,vgg11,8,0.05,0,90.67,90.28,-0.38999999999999035,99.90694444444445,99.85694444444445,-0.04999999999999449,0.14444444444444443,0.33333333333333337,-0.1888888888888889,55.25750000000001,4.343125,50.914375,89.22857142857143,6.527857142857142,82.70071428571428,10.67837301587302,93.32908730158731,82.65071428571429
naive_dual,cifar10,vgg11,8,0.05,1,90.58,90.72,0.13999999999999568,99.92222222222222,99.88194444444444,-0.04027777777776409,0.14444444444444443,0.2222222222222222,-0.07777777777777778,52.127500000000005,4.445625000000001,47.681875000000005,89.70303571428572,6.726964285714286,82.97607142857143,10.219186507936495,93.15498015873015,82.93579365079367
naive_dual,cifar10,vgg11,8,0.05,2,90.41,90.02,-0.39000000000000146,99.93888888888888,99.92916666666666,-0.009722222222230403,0.07777777777777778,0.14444444444444443,-0.06666666666666667,50.6425,4.635,46.0075,89.86053571428572,6.892678571428572,82.96785714285716,10.078353174603173,93.03648809523808,82.95813492063492
single,cifar10,vgg11,8,0.05,0,90.64999999999999,90.28,-0.36999999999999256,100.0,99.85694444444445,-0.14305555555554905,0.0,0.33333333333333337,-0.33333333333333337,89.925625,4.343125,85.5825,88.94571428571429,6.527857142857142,82.41785714285714,10.074375000000002,93.32908730158731,83.2547123015873
single,cifar10,vgg11,8,0.05,1,90.72,90.72,0.0,100.0,99.88194444444444,-0.1180555555555518,0.0,0.2222222222222222,-0.2222222222222222,89.85875,4.445625000000001,85.41312500000001,89.0155357142857,6.726964285714286,82.28857142857142,10.141250000000001,93.15498015873015,83.01373015873016
single,cifar10,vgg11,8,0.05,2,90.79,90.02,-0.770000000000004,100.0,99.92916666666666,-0.07083333333334219,0.0,0.14444444444444443,-0.14444444444444443,89.918125,4.635,85.283125,88.66589285714286,6.892678571428572,81.77321428571429,10.081874999999997,93.03648809523808,82.95461309523809
wo_invalid,cifar10,vgg11,8,0.05,0,90.5,90.28,-0.21999999999999797,99.8,99.85694444444445,0.056944444444451126,0.3111111111111111,0.33333333333333337,-0.02222222222222226,6.9325,4.343125,2.589375,31.62446428571429,6.527857142857142,25.096607142857145,68.17553571428572,93.32908730158731,25.153551587301592
wo_invalid,cifar10,vgg11,8,0.05,1,90.96,90.72,-0.23999999999999577,99.63749999999999,99.88194444444444,0.24444444444445823,0.35555555555555557,0.2222222222222222,0.13333333333333336,7.145,4.445625000000001,2.699375,27.322142857142858,6.726964285714286,20.59517857142857,72.31535714285712,93.15498015873015,20.83962301587303
wo_invalid,cifar10,vgg11,8,0.05,2,90.78,90.02,-0.7600000000000051,99.88055555555556,99.92916666666666,0.048611111111096506,0.26666666666666666,0.14444444444444443,0.12222222222222222,6.813125,4.635,2.178125,32.74767857142857,6.892678571428572,25.855,67.132876984127,93.03648809523808,25.903611111111104
full,cifar100,resnet18,4,0.01,0,76.11,75.03,-1.0800000000000032,99.0050505050505,98.81565656565657,-0.18939393939393367,0.030303030303030304,0.0101010101010101,0.0202020202020202,0.8862500000000001,1.38,-0.4937499999999999,0.695,1.0808333333333333,-0.38583333333333336,98.1188005050505,97.43565656565657,-0.6831439393939376
full,cifar100,resnet18,4,0.01,1,75.83,75.64999999999999,-0.18000000000000238,99.33080808080807,98.94444444444444,-0.38636363636362914,0.0202020202020202,0.0202020202020202,0.0,1.0775,1.55,-0.47250000000000003,0.5433333333333333,1.0108333333333335,-0.4675,98.25330808080808,97.39444444444445,-0.8588636363636271
full,cifar100,resnet18,4,0.01,2,76.28,74.89,-1.3900000000000023,99.2550505050505,98.58080808080808,-0.6742424242424216,0.0707070707070707,0.030303030303030304,0.0404040404040404,1.48375,1.77125,-0.2874999999999999,0.7799999999999999,1.1975,-0.4175,97.7713005050505,96.80955808080807,-0.9617424242424288
naive_dual,cifar100,resnet18,4,0.01,0,76.63,75.03,-1.6000000000000014,99.83838383838383,98.81565656565657,-1.022727272727264,0.0707070707070707,0.0101010101010101,0.06060606060606061,46.917500000000004,1.38,45.5375,96.43916666666667,1.0808333333333333,95.35833333333333,3.3992171717171726,97.43565656565657,94.0364393939394
naive_dual,cifar100,resnet18,4,0.01,1,76.75999999999999,75.64999999999999,-1.1099999999999999,99.79545454545455,98.94444444444444,-0.8510101010100968,0.050505050505050504,0.0202020202020202,0.030303030303030304,46.93875,1.55,45.38875,87.99249999999999,1.0108333333333335,86.98166666666665,11.802954545454547,97.39444444444445,85.5914898989899
naive_dual,cifar100,resnet18,4,0.01,2,76.34,74.89,-1.4499999999999957,99.82575757575758,98.58080808080808,-1.2449494949494988,0.0101010101010101,0.030303030303030304,-0.0202020202020202,47.894999999999996,1.77125,46.123749999999994,87.91416666666667,1.1975,86.71666666666667,11.911590909090908,96.80955808080807,84.89796717171717
single,cifar100,resnet18,4,0.01,0,76.59,75.03,-1.5600000000000058,100.0,98.81565656565657,-1.1843434343434267,0.0,0.0101010101010101,-0.0101010101010101,98.57124999999999,1.38,97.19125,98.405,1.0808333333333333,97.32416666666667,1.4287500000000009,97.43565656565657,96.00690656565656
single,cifar100,resnet18,4,0.01,1,76.79,75.64999999999999,-1.1400000000000077,99.99747474747474,98.94444444444444,-1.0530303030303,0.0,0.0202020202020202,-0.0202020202020202,98.75125,1.55,97.20125,98.49,1.0108333333333335,97.47916666666666,1.2462247474747445,97.39444444444445,96.1482196969697
single,cifar100,resnet18,4,0.01,2,76.48,74.89,-1.5900000000000025,99.99747474747474,98.58080808080808,-1.416666666666666,0.0101010101010101,0.030303030303030304,-0.0202020202020202,98.70125,1.77125,96.92999999999999,98.3625,1.1975,97.165,1.2962247474747501,96.80955808080807,95.51333333333332
wo_invalid,cifar100,resnet18,4,0.01,0,76.61,75.03,-1.5800000000000036,98.6111111111111,98.81565656565657,0.20454545454546835,0.0202020202020202,0.0101010101010101,0.0101010101010101,1.8275,1.38,0.4475,19.445,1.0808333333333333,18.364166666666666,79.1661111111111,97.43565656565657,18.269545454545465
wo_invalid,cifar100,resnet18,4,0.01,1,76.84,75.64999999999999,-1.1900000000000022,98.72474747474747,98.94444444444444,0.21969696969696972,0.030303030303030304,0.0202020202020202,0.0101010101010101,1.95625,1.55,0.40625,25.648333333333333,1.0108333333333335,24.637500000000003,73.07641414141415,97.39444444444445,24.3180303030303
wo_invalid,cifar100,resnet18,4,0.01,2,76.75999999999999,74.89,-1.869999999999994,98.60606060606061,98.58080808080808,-0.02525252525252819,0.050505050505050504,0.030303030303030304,0.0202020202020202,1.3187499999999999,1.77125,-0.45249999999999996,17.831666666666667,1.1975,16.634166666666665,80.77439393939395,96.80955808080807,16.03516414141414
full,cifar100,resnet18,4,0.05,0,76.28,75.53999999999999,-0.7400000000000073,99.9090909090909,99.91161616161617,0.0025252525252650315,0.0101010101010101,0.0,0.0101010101010101,0.39249999999999996,0.4275,-0.035000000000000045,0.43,0.4608333333333333,-0.03083333333333332,99.4790909090909,99.45078282828284,-0.028308080808070457
full,cifar100,resnet18,4,0.05,1,76.22,75.27000000000001,-0.9499999999999953,99.96464646464646,99.9469696969697,-0.017676767676766403,0.0,0.0,0.0,0.42375,0.46125000000000005,-0.03750000000000003,0.45999999999999996,0.5283333333333333,-0.06833333333333336,99.50464646464646,99.41863636363637,-0.08601010101009221
full,cifar100,resnet18,4,0.05,2,76.38000000000001,74.78,-1.6000000000000014,99.92929292929293,99.9469696969697,0.017676767676766403,0.0,0.0,0.0,0.43375,0.49375,-0.059999999999999984,0.4783333333333333,0.5499999999999999,-0.07166666666666667,99.4509595959596,99.3969696969697,-0.05398989898989237
naive_dual,cifar100,resnet18,4,0.05,0,76.55999999999999,75.53999999999999,-1.0199999999999987,99.97979797979798,99.91161616161617,-0.06818181818181168,0.0,0.0,0.0,50.03375,0.4275,49.60625,98.81166666666667,0.4608333333333333,98.35083333333333,1.1681313131313154,99.45078282828284,98.28265151515151
naive_dual,cifar100,resnet18,4,0.05,1,76.44999999999999,75.27000000000001,-1.1799999999999922,99.98989898989899,99.9469696969697,-0.042929292929294594,0.0101010101010101,0.0,0.0101010101010101,49.957499999999996,0.46125000000000005,49.496249999999996,95.06666666666666,0.5283333333333333,94.53833333333334,4.923232323232329,99.41863636363637,94.49540404040404
naive_dual,cifar100,resnet18,4,0.05,2,75.9,74.78,-1.1199999999999988,99.97979797979798,99.9469696969697,-0.032828282828278876,0.0,0.0,0.0,47.96,0.49375,47.46625,93.29333333333332,0.5499999999999999,92.74333333333334,6.6864646464646516,99.3969696969697,92.71050505050505
single,cifar100,resnet18,4,0.05,0,76.92999999999999,75.53999999999999,-1.3900000000000023,100.0,99.91161616161617,-0.08838383838383201,0.0,0.0,0.0,99.01375,0.4275,98.58624999999999,99.0775,0.4608333333333333,98.61666666666666,0.9225000000000039,99.45078282828284,98.52828282828283
single,cifar100,resnet18,4,0.05,1,76.89,75.27000000000001,-1.6199999999999992,100.0,99.9469696969697,-0.05303030303029921,0.0,0.0,0.0,99.02,0.46125000000000005,98.55874999999999,98.92666666666666,0.5283333333333333,98.39833333333333,0.9800000000000031,99.41863636363637,98.43863636363636
single,cifar100,resnet18,4,0.05,2,76.8,74.78,-2.0199999999999996,100.0,99.9469696969697,-0.05303030303029921,0.0,0.0,0.0,99.015,0.49375,98.52125,98.9025,0.5499999999999999,98.3525,0.9850000000000025,99.3969696969697,98.4119696969697
wo_invalid,cifar100,resnet18,4,0.05,0,76.37,75.53999999999999,-0.8300000000000085,99.96969696969697,99.91161616161617,-0.05808080808080707,0.0,0.0,0.0,0.59625,0.4275,0.16874999999999998,2.4183333333333334,0.4608333333333333,1.9575000000000002,97.55136363636365,99.45078282828284,1.8994191919191938
wo_invalid,cifar100,resnet18,4,0.05,1,76.16000000000001,75.27000000000001,-0.8900000000000019,99.95454545454547,99.9469696969697,-0.007575757575761788,0.0,0.0,0.0,0.48125,0.46125000000000005,0.019999999999999966,2.86,0.5283333333333333,2.3316666666666666,97.09454545454547,99.41863636363637,2.3240909090909034
wo_invalid,cifar100,resnet18,4,0.05,2,76.49000000000001,74.78,-1.7100000000000004,99.96464646464646,99.9469696969697,-0.017676767676766403,0.0,0.0,0.0,0.36375,0.49375,-0.13,0.8833333333333334,0.5499999999999999,0.33333333333333337,99.08131313131314,99.3969696969697,0.31565656565657463
full,cifar100,resnet18,8,0.01,0,76.67,75.59,-1.0800000000000032,97.8320707070707,98.05934343434343,0.2272727272727315,0.20202020202020202,0.2222222222222222,-0.0202020202020202,2.1975000000000002,2.339375,-0.14187499999999997,1.8828571428571428,1.8405357142857144,0.04232142857142837,95.6345707070707,95.71996843434343,0.0853977272727291
full,cifar100,resnet18,8,0.01,1,76.55999999999999,75.3,-1.2599999999999945,98.50883838383838,97.72979797979798,-0.7790404040404098,0.40404040404040403,0.45454545454545453,-0.05050505050505048,2.205,1.461875,0.743125,1.3942857142857141,1.1142857142857143,0.27999999999999986,96.30383838383838,96.26792297979797,-0.035915404040409715
full,cifar100,resnet18,8,0.01,2,76.4,74.92999999999999,-1.4700000000000046,97.73484848484848,97.64141414141415,-0.09343434343433987,0.2828282828282828,0.21212121212121215,0.07070707070707069,2.11375,2.373125,-0.2593749999999999,1.7792857142857141,2.1914285714285717,-0.4121428571428575,95.62109848484849,95.26828914141416,-0.3528093434343349
naive_dual,cifar100,resnet18,8,0.01,0,76.69,75.59,-1.100000000000001,99.68813131313131,98.05934343434343,-1.6287878787878851,0.0808080808080808,0.2222222222222222,-0.1414141414141414,48.88,2.339375,46.540625000000006,97.31571428571428,1.8405357142857144,95.47517857142857,2.3724170274170286,95.71996843434343,93.3475514069264
naive_dual,cifar100,resnet18,8,0.01,1,76.47,75.3,-1.1700000000000044,99.67929292929293,97.72979797979798,-1.9494949494949565,0.0808080808080808,0.45454545454545453,-0.3737373737373737,49.138125,1.461875,47.676249999999996,98.19357142857143,1.1142857142857143,97.07928571428572,1.485721500721504,96.26792297979797,94.78220147907646
naive_dual,cifar100,resnet18,8,0.01,2,76.61,74.92999999999999,-1.6800000000000037,99.5580808080808,97.64141414141415,-1.9166666666666554,0.1111111111111111,0.21212121212121215,-0.10101010101010104,48.7775,2.373125,46.404375,95.87196428571428,2.1914285714285717,93.68053571428572,3.6861165223665227,95.26828914141416,91.58217261904763
single,cifar100,resnet18,8,0.01,0,76.86,75.59,-1.2699999999999934,99.99747474747474,98.05934343434343,-1.9381313131313194,0.0,0.2222222222222222,-0.2222222222222222,98.39625,2.339375,96.05687499999999,98.53607142857143,1.8405357142857144,96.69553571428571,1.4614033189033204,95.71996843434343,94.2585651154401
single,cifar100,resnet18,8,0.01,1,76.89,75.3,-1.5900000000000025,99.99747474747474,97.72979797979798,-2.267676767676774,0.0,0.45454545454545453,-0.45454545454545453,98.5625,1.461875,97.100625,98.41125,1.1142857142857143,97.29696428571428,1.4349747474747487,96.26792297979797,94.83294823232322
single,cifar100,resnet18,8,0.01,2,76.3,74.92999999999999,-1.3700000000000045,99.99747474747474,97.64141414141415,-2.356060606060595,0.0,0.21212121212121215,-0.21212121212121215,98.45375,2.373125,96.080625,98.3075,2.1914285714285717,96.11607142857143,1.5437247474747506,95.26828914141416,93.7245643939394
wo_invalid,cifar100,resnet18,8,0.01,0,76.81,75.59,-1.2199999999999989,98.60101010101012,98.05934343434343,-0.5416666666666847,0.5353535353535354,0.2222222222222222,0.3131313131313131,2.2087499999999998,2.339375,-0.13062500000000019,42.97571428571428,1.8405357142857144,41.13517857142857,55.62529581529583,95.71996843434343,40.0946726190476
wo_invalid,cifar100,resnet18,8,0.01,1,76.59,75.3,-1.2900000000000023,98.58080808080808,97.72979797979798,-0.8510101010101079,0.26262626262626265,0.45454545454545453,-0.1919191919191919,3.3875,1.461875,1.9256250000000001,44.214107142857145,1.1142857142857143,43.09982142857143,54.36670093795093,96.26792297979797,41.90122204184704
wo_invalid,cifar100,resnet18,8,0.01,2,76.2,74.92999999999999,-1.2700000000000045,97.83459595959596,97.64141414141415,-0.19318181818180902,0.27272727272727276,0.21212121212121215,0.06060606060606061,3.2425,2.373125,0.8693750000000003,33.120892857142856,2.1914285714285717,30.929464285714285,64.7137031024531,95.26828914141416,30.55458603896105
full,cifar100,resnet18,8,0.05,0,76.12,75.33999999999999,-0.7800000000000029,99.9191919191919,99.88383838383838,-0.035353535353532806,0.030303030303030304,0.0202020202020202,0.0101010101010101,0.858125,0.851875,0.0062500000000000056,1.0321428571428573,1.0767857142857142,-0.04464285714285716,98.88704906204904,98.80705266955266,-0.07999639249638424
full,cifar100,resnet18,8,0.05,1,76.08,74.97,-1.1099999999999999,99.80303030303031,99.86363636363636,0.060606060606060996,0.030303030303030304,0.0202020202020202,0.0101010101010101,0.6956249999999999,0.7587499999999999,-0.06312499999999999,0.9175000000000001,1.09625,-0.1787499999999999,98.8855303030303,98.76738636363636,-0.1181439393939332
full,cifar100,resnet18,8,0.05,2,76.25,75.0,-1.2499999999999956,99.87752525252527,99.86111111111111,-0.01641414141415609,0.0404040404040404,0.0202020202020202,0.0202020202020202,1.0093750000000001,0.9093749999999999,0.10000000000000009,1.2644642857142858,1.2621428571428572,0.002321428571428613,98.61306096681098,98.59896825396825,-0.014092712842728172
naive_dual,cifar100,resnet18,8,0.05,0,76.66,75.33999999999999,-1.319999999999999,99.97979797979798,99.88383838383838,-0.0959595959596049,0.0,0.0202020202020202,-0.0202020202020202,50.431250000000006,0.851875,49.579375000000006,98.995,1.0767857142857142,97.91821428571428,0.98479797979798,98.80705266955266,97.82225468975469
naive_dual,cifar100,resnet18,8,0.05,1,76.05,74.97,-1.079999999999992,99.96717171717172,99.86363636363636,-0.10353535353535559,0.0101010101010101,0.0202020202020202,-0.0101010101010101,50.095,0.7587499999999999,49.33625,98.59071428571428,1.09625,97.49446428571429,1.376457431457434,98.76738636363636,97.39092893217894
naive_dual,cifar100,resnet18,8,0.05,2,76.38000000000001,75.0,-1.3800000000000034,99.97348484848484,99.86111111111111,-0.11237373737373879,0.0202020202020202,0.0202020202020202,0.0,51.024375,0.9093749999999999,50.114999999999995,96.39357142857143,1.2621428571428572,95.13142857142857,3.5799134199134164,98.59896825396825,95.01905483405484
single,cifar100,resnet18,8,0.05,0,76.7,75.33999999999999,-1.3600000000000056,100.0,99.88383838383838,-0.11616161616162524,0.0,0.0202020202020202,-0.0202020202020202,98.93875,0.851875,98.08687499999999,98.76482142857142,1.0767857142857142,97.68803571428572,1.0612500000000025,98.80705266955266,97.74580266955266
single,cifar100,resnet18,8,0.05,1,76.23,74.97,-1.2599999999999945,100.0,99.86363636363636,-0.13636363636363447,0.0,0.0202020202020202,-0.0202020202020202,98.929375,0.7587499999999999,98.170625,98.88214285714285,1.09625,97.78589285714285,1.0706250000000028,98.76738636363636,97.69676136363637
single,cifar100,resnet18,8,0.05,2,76.64999999999999,75.0,-1.649999999999996,100.0,99.86111111111111,-0.1388888888888884,0.0,0.0202020202020202,-0.0202020202020202,98.954375,0.9093749999999999,98.045,98.78696428571429,1.2621428571428572,97.52482142857143,1.0456249999999945,98.59896825396825,97.55334325396827
wo_invalid,cifar100,resnet18,8,0.05,0,76.64999999999999,75.33999999999999,-1.31,99.9709595959596,99.88383838383838,-0.0871212121212217,0.0202020202020202,0.0202020202020202,0.0,1.16125,0.851875,0.30937499999999996,53.60035714285715,1.0767857142857142,52.52357142857144,46.37060245310245,98.80705266955266,52.43645021645021
wo_invalid,cifar100,resnet18,8,0.05,1,76.5,74.97,-1.529999999999998,99.9520202020202,99.86363636363636,-0.08838383838383201,0.0101010101010101,0.0202020202020202,-0.0101010101010101,0.8256249999999999,0.7587499999999999,0.066875,29.394642857142856,1.09625,28.298392857142858,70.55737734487735,98.76738636363636,28.21000901875902
wo_invalid,cifar100,resnet18,8,0.05,2,76.32,75.0,-1.319999999999999,99.95202020202021,99.86111111111111,-0.09090909090909705,0.0101010101010101,0.0202020202020202,-0.0101010101010101,1.1243750000000001,0.9093749999999999,0.21500000000000008,25.590000000000003,1.2621428571428572,24.327857142857145,74.3620202020202,98.59896825396825,24.236948051948048
full,cifar100,vgg11,4,0.01,0,68.34,67.53,-0.8099999999999996,99.04545454545455,98.63131313131312,-0.41414141414142236,0.0707070707070707,0.13131313131313133,-0.06060606060606061,1.9675000000000002,1.6199999999999999,0.34750000000000025,0.7983333333333333,1.1925,-0.3941666666666666,97.07795454545455,97.01131313131313,-0.06664141414142177
full,cifar100,vgg11,4,0.01,1,68.8,67.51,-1.2899999999999912,98.7878787878788,99.1590909090909,0.37121212121211666,0.050505050505050504,0.050505050505050504,0.0,1.68875,1.2175,0.47124999999999995,1.0708333333333333,0.8574999999999999,0.21333333333333343,97.09912878787878,97.9415909090909,0.8424621212121175
full,cifar100,vgg11,4,0.01,2,68.60000000000001,67.29,-1.31,98.59343434343434,99.13636363636364,0.542929292929295,0.050505050505050504,0.0202020202020202,0.030303030303030304,1.78375,1.5725,0.21125,1.3016666666666665,1.35,-0.04833333333333339,96.80968434343434,97.56386363636364,0.7541792929292912
naive_dual,cifar100,vgg11,4,0.01,0,68.91000000000001,67.53,-1.3800000000000034,99.49242424242424,98.63131313131312,-0.8611111111111125,0.06060606060606061,0.13131313131313133,-0.0707070707070707,50.01375,1.6199999999999999,48.393750000000004,95.68666666666667,1.1925,94.49416666666667,3.8057575757575735,97.01131313131313,93.20555555555555
naive_dual,cifar100,vgg11,4,0.01,1,68.66,67.51,-1.1499999999999955,99.71969696969698,99.1590909090909,-0.5606060606060725,0.0404040404040404,0.050505050505050504,-0.0101010101010101,50.16374999999999,1.2175,48.94625,92.01083333333332,0.8574999999999999,91.15333333333334,7.70886363636365,97.9415909090909,90.23272727272726
naive_dual,cifar100,vgg11,4,0.01,2,68.74,67.29,-1.4499999999999957,99.62878787878789,99.13636363636364,-0.49242424242424976,0.0707070707070707,0.0202020202020202,0.050505050505050504,58.1275,1.5725,56.555,90.51666666666667,1.35,89.16666666666667,9.112121212121217,97.56386363636364,88.45174242424243
single,cifar100,vgg11,4,0.01,0,68.65,67.53,-1.1199999999999988,100.0,98.63131313131312,-1.3686868686868747,0.0,0.13131313131313133,-0.13131313131313133,98.40124999999999,1.6199999999999999,96.78125,98.75500000000001,1.1925,97.56250000000001,1.244999999999996,97.01131313131313,95.76631313131313
single,cifar100,vgg11,4,0.01,1,69.0,67.51,-1.4899999999999913,100.0,99.1590909090909,-0.8409090909090922,0.0,0.050505050505050504,-0.050505050505050504,98.36625,1.2175,97.14874999999999,98.7975,0.8574999999999999,97.94,1.2024999999999952,97.9415909090909,96.7390909090909
single,cifar100,vgg11,4,0.01,2,68.94,67.29,-1.649999999999996,99.99747474747474,99.13636363636364,-0.8611111111111125,0.0,0.0202020202020202,-0.0202020202020202,98.51875,1.5725,96.94625,98.78166666666667,1.35,97.43166666666667,1.2158080808080785,97.56386363636364,96.34805555555556
wo_invalid,cifar100,vgg11,4,0.01,0,68.88,67.53,-1.3499999999999956,99.25252525252525,98.63131313131312,-0.6212121212121224,0.09090909090909091,0.13131313131313133,-0.0404040404040404,1.86875,1.6199999999999999,0.24875000000000003,47.005833333333335,1.1925,45.81333333333333,52.24669191919191,97.01131313131313,44.76462121212121
wo_invalid,cifar100,vgg11,4,0.01,1,68.49,67.51,-0.979999999999992,99.32323232323232,99.1590909090909,-0.1641414141414166,0.0808080808080808,0.050505050505050504,0.030303030303030304,2.2975,1.2175,1.0799999999999998,35.70083333333333,0.8574999999999999,34.843333333333334,63.62239898989899,97.9415909090909,34.319191919191915
wo_invalid,cifar100,vgg11,4,0.01,2,69.07,67.29,-1.7799999999999927,98.92171717171716,99.13636363636364,0.21464646464647297,0.0404040404040404,0.0202020202020202,0.0202020202020202,2.3775,1.5725,0.8050000000000002,32.8825,1.35,31.532499999999995,66.03921717171717,97.56386363636364,31.524646464646466
full,cifar100,vgg11,4,0.05,0,68.57,67.38,-1.1900000000000022,99.89646464646465,99.81565656565657,-0.08080808080808133,0.0202020202020202,0.0,0.0202020202020202,0.5675,0.65,-0.08249999999999993,0.6866666666666666,0.645,0.04166666666666667,99.20979797979797,99.16565656565656,-0.0441414141414076
full,cifar100,vgg11,4,0.05,1,68.69,67.41,-1.2799999999999923,99.95959595959596,99.93434343434345,-0.02525252525251709,0.0,0.0,0.0,0.5737500000000001,0.6325,-0.05874999999999995,0.67,0.7591666666666667,-0.08916666666666664,99.28959595959596,99.17517676767677,-0.11441919191917949
full,cifar100,vgg11,4,0.05,2,68.84,67.16,-1.6800000000000037,99.94444444444444,99.92676767676768,-0.017676767676766403,0.0,0.0,0.0,0.70375,0.72625,-0.02249999999999995,0.7591666666666667,0.7658333333333333,-0.006666666666666626,99.18527777777778,99.16093434343435,-0.024343434343432335
naive_dual,cifar100,vgg11,4,0.05,0,68.44,67.38,-1.0600000000000054,99.97979797979798,99.81565656565657,-0.1641414141414166,0.0101010101010101,0.0,0.0101010101010101,51.370000000000005,0.65,50.72000000000001,98.82416666666667,0.645,98.17916666666667,1.1556313131313112,99.16565656565656,98.01002525252525
naive_dual,cifar100,vgg11,4,0.05,1,68.56,67.41,-1.1499999999999955,99.97474747474746,99.93434343434345,-0.04040404040401846,0.0,0.0,0.0,49.01375,0.6325,48.381249999999994,98.385,0.7591666666666667,97.62583333333333,1.5897474747474605,99.17517676767677,97.58542929292932
naive_dual,cifar100,vgg11,4,0.05,2,68.81,67.16,-1.650000000000007,99.95959595959596,99.92676767676768,-0.032828282828278876,0.0,0.0,0.0,48.96,0.72625,48.23375,92.42833333333334,0.7658333333333333,91.66250000000001,7.531262626262625,99.16093434343435,91.62967171717172
single,cifar100,vgg11,4,0.05,0,68.94,67.38,-1.5600000000000058,100.0,99.81565656565657,-0.18434343434343692,0.0,0.0,0.0,98.95875,0.65,98.30875,98.97666666666667,0.645,98.33166666666668,1.0233333333333317,99.16565656565656,98.14232323232324
single,cifar100,vgg11,4,0.05,1,69.39,67.41,-1.9799999999999929,100.0,99.93434343434345,-0.06565656565655775,0.0,0.0,0.0,99.0375,0.6325,98.405,99.13499999999999,0.7591666666666667,98.37583333333333,0.8650000000000047,99.17517676767677,98.31017676767677
single,cifar100,vgg11,4,0.05,2,69.59,67.16,-2.429999999999999,100.0,99.92676767676768,-0.07323232323231954,0.0,0.0,0.0,98.97500000000001,0.72625,98.24875,98.9675,0.7658333333333333,98.20166666666667,1.0249999999999981,99.16093434343435,98.13593434343434
wo_invalid,cifar100,vgg11,4,0.05,0,69.01,67.38,-1.6300000000000092,99.92676767676768,99.81565656565657,-0.11111111111111738,0.0,0.0,0.0,0.4875,0.65,-0.16249999999999998,0.7675000000000001,0.645,0.12250000000000004,99.15926767676768,99.16565656565656,0.006388888888886335
wo_invalid,cifar100,vgg11,4,0.05,1,68.75,67.41,-1.3399999999999967,99.97727272727272,99.93434343434345,-0.04292929292928349,0.0,0.0,0.0,0.6675,0.6325,0.035000000000000045,3.041666666666667,0.7591666666666667,2.2825,96.93560606060606,99.17517676767677,2.239570707070715
wo_invalid,cifar100,vgg11,4,0.05,2,69.08999999999999,67.16,-1.9299999999999984,99.93181818181819,99.92676767676768,-0.005050505050507859,0.0,0.0,0.0,0.6325,0.72625,-0.09375,1.0183333333333333,0.7658333333333333,0.2525000000000001,98.91348484848486,99.16093434343435,0.2474494949494921
full,cifar100,vgg11,8,0.01,0,68.67999999999999,67.5,-1.1799999999999922,97.39520202020203,97.1628787878788,-0.23232323232323937,0.35353535353535354,0.393939393939394,-0.0404040404040404,3.366875,4.023125,-0.6562500000000006,2.951071428571429,3.2557142857142853,-0.30464285714285677,94.02832702020203,93.13975378787879,-0.888573232323242
full,cifar100,vgg11,8,0.01,1,68.65,67.61,-1.0399999999999965,98.26136363636363,98.62373737373737,0.36237373737373346,0.24242424242424243,0.393939393939394,-0.15151515151515155,3.181875,2.5250000000000004,0.6568749999999999,2.2173214285714287,1.9732142857142858,0.2441071428571428,95.07948863636364,96.09873737373736,1.0192487373737347
full,cifar100,vgg11,8,0.01,2,68.64,68.11,-0.5299999999999971,98.3169191919192,97.7108585858586,-0.6060606060605989,0.27272727272727276,0.27272727272727276,0.0,3.6143750000000003,3.7318749999999996,-0.11749999999999955,2.8735714285714287,3.2744642857142856,-0.40089285714285694,94.70254419191919,93.9789835858586,-0.7235606060605915
naive_dual,cifar100,vgg11,8,0.01,0,68.47999999999999,67.5,-0.979999999999992,99.2840909090909,97.1628787878788,-2.1212121212121127,0.2828282828282828,0.393939393939394,-0.11111111111111113,48.4125,4.023125,44.389375,94.01785714285714,3.2557142857142853,90.76214285714286,5.266233766233763,93.13975378787879,87.87352002164502
naive_dual,cifar100,vgg11,8,0.01,1,69.08999999999999,67.61,-1.4799999999999924,99.64015151515152,98.62373737373737,-1.016414141414157,0.20202020202020202,0.393939393939394,-0.19191919191919193,54.666875000000005,2.5250000000000004,52.141875000000006,88.55964285714286,1.9732142857142858,86.58642857142857,11.08050865800866,96.09873737373736,85.01822871572871
